INPUT:image	OUTPUT:result	OUTPUT:first_answer	GOLDEN:result	GOLDEN:first_answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ACCEPT:verdict	ACCEPT:comment
https://i.ibb.co/wrD5XnR/2238547436-253120-emetica-hard-wrong.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766909/00028c923d--65bbd67e273ade4c3d93f447	c16dc313-ae80-4219-890c-0ea25346721e	00028c923d--65bbd67e273ade4c3d93f447	00028c923d--65bbd35f273ade4c3d93b5fd	6ce19f69e765de1cf68b7a424012c347	APPROVED	2024-02-01T17:35:58.251	2024-02-01T17:42:32.737	+	
https://i.ibb.co/YTrDDjL/2874314491-289674-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766909/00028c923d--65bbd67e273ade4c3d93f447	979ecf8f-5ddd-4c28-9f29-8512b430a2b8	00028c923d--65bbd67e273ade4c3d93f447	00028c923d--65bbd35f273ade4c3d93b5fd	6ce19f69e765de1cf68b7a424012c347	APPROVED	2024-02-01T17:35:58.251	2024-02-01T17:42:32.737	+	
https://i.ibb.co/jbk3YyH/2238181740-157264-rosea-hard-corr.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766909/00028c923d--65bbd67e273ade4c3d93f447	cf1f751f-317d-48aa-bd87-ea1851f97aaf	00028c923d--65bbd67e273ade4c3d93f447	00028c923d--65bbd35f273ade4c3d93b5fd	6ce19f69e765de1cf68b7a424012c347	APPROVED	2024-02-01T17:35:58.251	2024-02-01T17:42:32.737	+	
https://i.ibb.co/FY4fcG7/2238562101-256323-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766909/00028c923d--65bbd67e273ade4c3d93f447	bb89020a-6fb8-4857-8044-8cb2f70c83da	00028c923d--65bbd67e273ade4c3d93f447	00028c923d--65bbd35f273ade4c3d93b5fd	6ce19f69e765de1cf68b7a424012c347	APPROVED	2024-02-01T17:35:58.251	2024-02-01T17:42:32.737	+	
https://i.ibb.co/zrhpsVj/2238159226-230577-rosea-hard-corr.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766909/00028c923d--65bbd67e273ade4c3d93f447	2823dc90-d25d-4365-9071-e71d85a66e2d	00028c923d--65bbd67e273ade4c3d93f447	00028c923d--65bbd35f273ade4c3d93b5fd	6ce19f69e765de1cf68b7a424012c347	APPROVED	2024-02-01T17:35:58.251	2024-02-01T17:42:32.737	+	
https://i.ibb.co/LQzyj7P/2238555200-180986-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42766909/00028c923d--65bbd67e273ade4c3d93f447	e42b2092-e179-42bb-99f9-c4d65efff90b	00028c923d--65bbd67e273ade4c3d93f447	00028c923d--65bbd35f273ade4c3d93b5fd	6ce19f69e765de1cf68b7a424012c347	APPROVED	2024-02-01T17:35:58.251	2024-02-01T17:42:32.737	+	
https://i.ibb.co/Z1TnNsk/2816367346-282515-paludosa-hard-wrong.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42766909/00028c923d--65bbd67e273ade4c3d93f447	30b60a83-c1ce-4172-842a-059fbc6a8be0	00028c923d--65bbd67e273ade4c3d93f447	00028c923d--65bbd35f273ade4c3d93b5fd	6ce19f69e765de1cf68b7a424012c347	APPROVED	2024-02-01T17:35:58.251	2024-02-01T17:42:32.737	+	
https://i.ibb.co/s5mXssj/2238496763-22313-rosea-easy.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42766909/00028c923d--65bbd67e273ade4c3d93f447	197fe474-02b8-43ea-943a-a6520ad9b364	00028c923d--65bbd67e273ade4c3d93f447	00028c923d--65bbd35f273ade4c3d93b5fd	6ce19f69e765de1cf68b7a424012c347	APPROVED	2024-02-01T17:35:58.251	2024-02-01T17:42:32.737	+	
https://i.ibb.co/n88chc6/2332528733-42134-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766909/00028c923d--65bbd67e273ade4c3d93f447	1cf7cfb3-1ae8-4041-8a74-c7c312886046	00028c923d--65bbd67e273ade4c3d93f447	00028c923d--65bbd35f273ade4c3d93b5fd	6ce19f69e765de1cf68b7a424012c347	APPROVED	2024-02-01T17:35:58.251	2024-02-01T17:42:32.737	+	
https://i.ibb.co/xhqPZ6n/2238502122-320695-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42766909/00028c923d--65bbd67e273ade4c3d93f447	f15581f0-2d8c-4600-8f53-183ae8444aa9	00028c923d--65bbd67e273ade4c3d93f447	00028c923d--65bbd35f273ade4c3d93b5fd	6ce19f69e765de1cf68b7a424012c347	APPROVED	2024-02-01T17:35:58.251	2024-02-01T17:42:32.737	+	
