INPUT:image	OUTPUT:result	OUTPUT:first_answer	GOLDEN:result	GOLDEN:first_answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://i.ibb.co/N1SLWqQ/Andrena-bicolor-70615494-2-hard-wrong.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	de191030-5586-486e-9eb1-3d2ce95357d9	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/bd0myGZ/Andrena-bicolor-44969462-2-easy.jpg	flavipes	"""flavipes"""	bicolor				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	77ef1ab0-60e4-49f4-b66d-a8bd79d525d9	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/ZYdWQsV/Andrena-flavipes-50557228-1-easy.jpg	bicolor	"""bicolor"""	flavipes				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	1a881cf1-b087-49af-afa5-d90eed904dd6	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/n8DXKnf/Andrena-flavipes-74766389-2-hard-corr.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	d6a9df35-22a1-47ea-8ec9-79a509dc8e47	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/7rspKWP/Andrena-flavipes-11582465-1-hard-corr.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	e5d82270-fce6-49f7-8066-93ee2f6b2dc3	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/wrJYT80/Andrena-flavipes-74134704-3-hard-corr.jpg	bicolor	"""bicolor"""	flavipes				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	8bba9a3e-cfaf-4d03-8a75-7ab4fc3e51ff	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/HGpYtv0/Andrena-fulva-41775092-1-easy.jpg	flavipes	"""flavipes"""	fulva				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	3a275ebc-c0e0-42f5-b794-e8e317321a85	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/XLNFGQR/Andrena-flavipes-91695281-1-hard-corr.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	0539b291-1583-4a6a-9aae-1b3cd80fe2a7	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/Km1xyyf/Andrena-fulva-70388818-1-easy.jpg	fulva	"""fulva"""	fulva				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	84e111a1-0c68-4982-8716-9242cd5b645e	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/wy5wTM5/Andrena-bicolor-70836009-2-easy.jpg	flavipes	"""flavipes"""	bicolor				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	3d96cfe9-de5f-4169-9701-d48f0243f495	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/TwdDZCn/Andrena-flavipes-5795371-2-easy.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	2c371a7e-22bf-4625-b71b-acde8a1d8c73	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/wgc6Qjk/Andrena-bicolor-40186737-3-easy.jpg	flavipes	"""flavipes"""	bicolor				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	105c4f7a-e351-4e7c-abca-2508dd380b07	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/PZW8WfP/Andrena-bicolor-70513296-4-hard-wrong.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	0f5d9ac8-cc7a-42fe-8fec-b7a1c5da0588	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/syZ4PYN/Andrena-flavipes-49603112-1-easy.jpg	bicolor	"""bicolor"""	flavipes				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	69a7f4c6-f8a1-4ee5-ab0d-d6bd8617ce7c	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/rHYNS7t/Andrena-flavipes-75178065-1-hard-wrong.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	acda0aa7-d1f7-4259-9835-906a6044f54d	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/fY1RNNM/Andrena-fulva-25074448-1-hard-corr.jpg	bicolor	"""bicolor"""	fulva				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	1c6948b7-e208-4e0a-a125-3ca1282157d7	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/R3LL000/Andrena-flavipes-41750715-1-easy.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	1b87e3ef-91c5-4079-8eae-dfbf8120978b	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/6BPCjg1/Andrena-bicolor-39748872-3-easy.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	4cb009e2-6d13-4166-8985-29edfba37c49	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/FmdTpcN/Andrena-fulva-83947290-1-hard-wrong.jpg	bicolor	"""bicolor"""	fulva				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	44063b59-fff9-46fc-b59b-35db6f717cf5	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/9GY1Sbd/Andrena-fulva-78595111-1-hard-wrong.jpg	bicolor	"""bicolor"""	fulva				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	4f7b2f74-01d2-4d5a-bb21-9c907d339812	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/myvQs3j/Andrena-flavipes-33484614-1-easy.jpg	bicolor	"""bicolor"""	flavipes				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	4af79866-b036-41ac-b75b-8b74b67257f3	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/0BzwBz1/Andrena-bicolor-39411385-1-hard-corr.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	fc9e93f5-d901-4082-a99a-9c2b6bafa4eb	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/ngt8zxg/Andrena-bicolor-43644050-1-hard-corr.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	f36a88e0-a244-4d3c-8998-27aa7d6c0f8f	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/W2fySWs/Andrena-fulva-90803821-3-hard-corr.jpg	bicolor	"""bicolor"""	fulva				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	00e83c48-c481-443e-a0b9-1438c65cd5a3	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/9gJTwdf/Andrena-bicolor-42078638-2-hard-wrong.jpg	flavipes	"""flavipes"""	bicolor				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	22ed3db5-1a63-44d3-be47-520363601518	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
https://i.ibb.co/WzCQP4j/Andrena-bicolor-58631640-2-hard-corr.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42741518/00028c2f0e--65b0e233ee2612733d6d08c3	74a5fbe2-547a-49b5-a184-a8a97eb79ced	00028c2f0e--65b0e233ee2612733d6d08c3	8bdd91788431bfd2b62e093527b47bf4	SUBMITTED	2024-01-24T10:10:59.278		
