INPUT:image	OUTPUT:result	OUTPUT:first_answer	GOLDEN:result	GOLDEN:first_answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://i.ibb.co/dg8pFhN/Andrena-flavipes-42347630-2-easy.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42741633/00028c2f81--65b0e235f0884d28d176325e	4fb40587-e39a-4bd6-951c-9b4a2f545cfb	00028c2f81--65b0e235f0884d28d176325e	9c490f5faa52508439bc55b4e6330d42	SUBMITTED	2024-01-24T10:11:01.868		
https://i.ibb.co/W2fySWs/Andrena-fulva-90803821-3-hard-corr.jpg	fulva	"""fulva"""	fulva				https://platform.toloka.ai/task/42741633/00028c2f81--65b0e235f0884d28d176325e	adb84885-1511-4ec1-9b18-5eb8049d38e8	00028c2f81--65b0e235f0884d28d176325e	9c490f5faa52508439bc55b4e6330d42	SUBMITTED	2024-01-24T10:11:01.868		
https://i.ibb.co/4S0sVTm/Andrena-fulva-70388239-1-easy.jpg	bicolor	"""bicolor"""	fulva				https://platform.toloka.ai/task/42741633/00028c2f81--65b0e235f0884d28d176325e	e27c30ff-9c84-4abf-9b3a-29b1c50d7f96	00028c2f81--65b0e235f0884d28d176325e	9c490f5faa52508439bc55b4e6330d42	SUBMITTED	2024-01-24T10:11:01.868		
https://i.ibb.co/dfZb8j6/Andrena-fulva-25074448-1-hard-corr.jpg	flavipes	"""flavipes"""	fulva				https://platform.toloka.ai/task/42741633/00028c2f81--65b0e235f0884d28d176325e	0979a45f-37bc-4be6-b395-74e10d79392f	00028c2f81--65b0e235f0884d28d176325e	9c490f5faa52508439bc55b4e6330d42	SUBMITTED	2024-01-24T10:11:01.868		
https://i.ibb.co/f0K9SkM/Andrena-bicolor-39748872-3-easy.jpg	fulva	"""fulva"""	bicolor				https://platform.toloka.ai/task/42741633/00028c2f81--65b0e235f0884d28d176325e	74f299bc-b3b5-4c55-ad17-1efbd4f292a8	00028c2f81--65b0e235f0884d28d176325e	9c490f5faa52508439bc55b4e6330d42	SUBMITTED	2024-01-24T10:11:01.868		
https://i.ibb.co/ZYdWQsV/Andrena-flavipes-50557228-1-easy.jpg	bicolor	"""bicolor"""	flavipes				https://platform.toloka.ai/task/42741633/00028c2f81--65b0e235f0884d28d176325e	55690dec-3fc3-4741-a9ff-c4d8add80ab7	00028c2f81--65b0e235f0884d28d176325e	9c490f5faa52508439bc55b4e6330d42	SUBMITTED	2024-01-24T10:11:01.868		
https://i.ibb.co/WzCQP4j/Andrena-bicolor-58631640-2-hard-corr.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42741633/00028c2f81--65b0e235f0884d28d176325e	748e5719-8e52-4d33-9199-e2cbf253b253	00028c2f81--65b0e235f0884d28d176325e	9c490f5faa52508439bc55b4e6330d42	SUBMITTED	2024-01-24T10:11:01.868		
https://i.ibb.co/Km1xyyf/Andrena-fulva-70388818-1-easy.jpg	fulva	"""fulva"""	fulva				https://platform.toloka.ai/task/42741633/00028c2f81--65b0e235f0884d28d176325e	9cb62c60-27f4-4f68-a625-55e1af50bd83	00028c2f81--65b0e235f0884d28d176325e	9c490f5faa52508439bc55b4e6330d42	SUBMITTED	2024-01-24T10:11:01.868		
https://i.ibb.co/7rspKWP/Andrena-flavipes-11582465-1-hard-corr.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42741633/00028c2f81--65b0e235f0884d28d176325e	a5c6cd81-b5f9-435f-a655-590dfd69976f	00028c2f81--65b0e235f0884d28d176325e	9c490f5faa52508439bc55b4e6330d42	SUBMITTED	2024-01-24T10:11:01.868		
https://i.ibb.co/9gJTwdf/Andrena-bicolor-42078638-2-hard-wrong.jpg	flavipes	"""flavipes"""	bicolor				https://platform.toloka.ai/task/42741633/00028c2f81--65b0e235f0884d28d176325e	bfa7a58a-b780-420c-99ec-847baf07191f	00028c2f81--65b0e235f0884d28d176325e	9c490f5faa52508439bc55b4e6330d42	SUBMITTED	2024-01-24T10:11:01.868		
