INPUT:image	OUTPUT:result	OUTPUT:first_answer	GOLDEN:result	GOLDEN:first_answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ACCEPT:verdict	ACCEPT:comment
https://i.ibb.co/Np6VvpX/2868475364-138842-paludosa-easy.jpg	emetica	"""emetica"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	56e47055-3699-476a-8785-cb0bec3ff906	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/VWRvqy5/2382324643-42911-rosea-hard-wrong.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	ad28af1b-34d1-4334-9b04-ffd2e3ca56dd	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/YTrDDjL/2874314491-289674-rosea-easy.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	9c120601-9c4a-4a23-b431-4cf697a665f7	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/xhqPZ6n/2238502122-320695-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	ab8a2e45-9bf1-446c-bfeb-4e520b4ca342	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/2h1p6GD/2421822955-193501-emetica-easy.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	49509d5b-8195-4674-91e7-d679c265f62d	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/DQs1MY9/2238498044-96507-paludosa-hard-wrong.jpg	paludosa	"""paludosa"""	paludosa				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	19ebf3ab-263b-429b-ad45-56cb7c0f7f15	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/LQzyj7P/2238555200-180986-rosea-hard-wrong.jpg	rosea	"""rosea"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	0b0b2ee8-a1eb-44e5-931f-aa31504433a4	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/n88chc6/2332528733-42134-emetica-easy.jpg	rosea	"""rosea"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	463d862c-9d69-40c7-95d3-e100daa93779	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/LCpbfk9/2816371320-208185-rosea-hard-wrong.jpg	paludosa	"""paludosa"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	66fb4a46-098f-43fc-85ee-99a9e5dae863	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/t3GnHfM/2864907353-64055-emetica-hard-corr.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	f3ea35eb-4e25-4164-b1f0-5982573b903c	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/GQc6c8z/2238574628-36357-emetica-hard-corr.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	119d64d3-2980-4ba9-be32-364b0fdaa487	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/RCRVTBx/2238557145-181398-rosea-easy.jpg	emetica	"""emetica"""	rosea				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	93c857de-20e9-47e0-a42b-b0d6f93812b3	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/y4Cg5rh/2864911359-138239-emetica-hard-wrong.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	4f633f5d-7fc5-478f-b5d5-2809199edf6e	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/PQ44zK8/2427872317-344701-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	5d3148b8-8144-4e40-8d9c-19cbdc69f45e	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/KW2L3py/2238050814-79885-emetica-easy.jpg	emetica	"""emetica"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	886f61f3-59d0-4cc0-8466-db4f068dc9d8	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
https://i.ibb.co/2K8rFS9/2238499128-22732-emetica-hard-wrong.jpg	paludosa	"""paludosa"""	emetica				https://platform.toloka.ai/task/42725500/00028bf07c--65a93d5d6cb4847cffb97d2d	f8856a0d-0cd6-4f27-bbb0-1a19243dabbd	00028bf07c--65a93d5d6cb4847cffb97d2d	00028bf07c--65a93c1d6830d0418031f46b	5a9ea5a87e6dc8f5dcba4cafc81cd4d5	APPROVED	2024-01-18T15:01:49.109	2024-01-18T15:05:40.576	+	
