INPUT:image	OUTPUT:result	OUTPUT:first_answer	GOLDEN:result	GOLDEN:first_answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ACCEPT:verdict	ACCEPT:comment
https://i.ibb.co/0yRDcXT/Andrena-flavipes-75178065-1-hard.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42703842/00028b9be2--659fb14d8dfe8b62f2706297	06f7de94-524c-4649-989d-6e749b6cd7f3	00028b9be2--659fb14d8dfe8b62f2706297	00028b9be2--659e7f2bc9e19849ac307069	b684fe0d67d844518f78a664f1115e5b	APPROVED	2024-01-11T09:13:49.290	2024-01-11T09:18:06.321	+	
https://i.ibb.co/MV1vk9t/Andrena-bicolor-40186737-3-easy.jpg	fulva	"""fulva"""	bicolor				https://platform.toloka.ai/task/42703842/00028b9be2--659fb14d8dfe8b62f2706297	e35b174f-0580-46c3-a259-b419e8026f4f	00028b9be2--659fb14d8dfe8b62f2706297	00028b9be2--659e7f2bc9e19849ac307069	b684fe0d67d844518f78a664f1115e5b	APPROVED	2024-01-11T09:13:49.290	2024-01-11T09:18:06.321	+	
https://i.ibb.co/KDJGXgx/Andrena-flavipes-41517541-1-easy.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42703842/00028b9be2--659fb14d8dfe8b62f2706297	af15ced3-dc7e-469f-b5a1-1a5a8e87c09d	00028b9be2--659fb14d8dfe8b62f2706297	00028b9be2--659e7f2bc9e19849ac307069	b684fe0d67d844518f78a664f1115e5b	APPROVED	2024-01-11T09:13:49.290	2024-01-11T09:18:06.321	+	
https://i.ibb.co/HgKqJZc/Andrena-fulva-90803821-3-hard.jpg	fulva	"""fulva"""	fulva				https://platform.toloka.ai/task/42703842/00028b9be2--659fb14d8dfe8b62f2706297	d5f0b96b-c335-43c4-bace-96b95113c063	00028b9be2--659fb14d8dfe8b62f2706297	00028b9be2--659e7f2bc9e19849ac307069	b684fe0d67d844518f78a664f1115e5b	APPROVED	2024-01-11T09:13:49.290	2024-01-11T09:18:06.321	+	
https://i.ibb.co/k3K88mP/Andrena-bicolor-71944410-1-hard.jpg	flavipes	"""flavipes"""	bicolor				https://platform.toloka.ai/task/42703842/00028b9be2--659fb14d8dfe8b62f2706297	2f6051c9-67fb-4090-a474-e1556d6df1af	00028b9be2--659fb14d8dfe8b62f2706297	00028b9be2--659e7f2bc9e19849ac307069	b684fe0d67d844518f78a664f1115e5b	APPROVED	2024-01-11T09:13:49.290	2024-01-11T09:18:06.321	+	
https://i.ibb.co/VprcpHZ/Andrena-bicolor-84691158-1-hard.jpg	fulva	"""fulva"""	bicolor				https://platform.toloka.ai/task/42703842/00028b9be2--659fb14d8dfe8b62f2706297	2e242a54-8b12-4a33-801e-192432b15fad	00028b9be2--659fb14d8dfe8b62f2706297	00028b9be2--659e7f2bc9e19849ac307069	b684fe0d67d844518f78a664f1115e5b	APPROVED	2024-01-11T09:13:49.290	2024-01-11T09:18:06.321	+	
https://i.ibb.co/f9rM9rH/Andrena-bicolor-72391501-4-hard.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42703842/00028b9be2--659fb14d8dfe8b62f2706297	4e1a8181-023f-4b1b-a332-eb0d8988d13a	00028b9be2--659fb14d8dfe8b62f2706297	00028b9be2--659e7f2bc9e19849ac307069	b684fe0d67d844518f78a664f1115e5b	APPROVED	2024-01-11T09:13:49.290	2024-01-11T09:18:06.321	+	
https://i.ibb.co/RYH8pFz/Andrena-fulva-74644101-1-easy.jpg	fulva	"""fulva"""	fulva				https://platform.toloka.ai/task/42703842/00028b9be2--659fb14d8dfe8b62f2706297	345e1c70-2670-456a-a5d0-9e0cf034b6a2	00028b9be2--659fb14d8dfe8b62f2706297	00028b9be2--659e7f2bc9e19849ac307069	b684fe0d67d844518f78a664f1115e5b	APPROVED	2024-01-11T09:13:49.290	2024-01-11T09:18:06.321	+	
https://i.ibb.co/mcwCqHx/Andrena-bicolor-2799379-1-easy.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42703842/00028b9be2--659fb14d8dfe8b62f2706297	4bccd236-4309-48f5-b834-b254c82d73c6	00028b9be2--659fb14d8dfe8b62f2706297	00028b9be2--659e7f2bc9e19849ac307069	b684fe0d67d844518f78a664f1115e5b	APPROVED	2024-01-11T09:13:49.290	2024-01-11T09:18:06.321	+	
https://i.ibb.co/1shPTXq/Andrena-bicolor-44969462-2-easy.jpg	flavipes	"""flavipes"""	bicolor				https://platform.toloka.ai/task/42703842/00028b9be2--659fb14d8dfe8b62f2706297	6081e329-3df9-41ce-a7f1-4cc6c088c268	00028b9be2--659fb14d8dfe8b62f2706297	00028b9be2--659e7f2bc9e19849ac307069	b684fe0d67d844518f78a664f1115e5b	APPROVED	2024-01-11T09:13:49.290	2024-01-11T09:18:06.321	+	
