INPUT:image	OUTPUT:result	OUTPUT:first_answer	GOLDEN:result	GOLDEN:first_answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ACCEPT:verdict	ACCEPT:comment
https://i.ibb.co/7rspKWP/Andrena-flavipes-11582465-1-hard-corr.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42766899/00028c9233--65bbe96f273ade4c3d958648	54cc7143-a847-4f6e-b46f-ea5c00076888	00028c9233--65bbe96f273ade4c3d958648	00028c9233--65bbd112ae575767e6b83ee2	77acda43fc2dc06f051c0710a3eb99b8	APPROVED	2024-02-01T18:56:47.045	2024-02-01T19:02:40.951	+	
https://i.ibb.co/dMVZ742/Andrena-flavipes-49603112-1-easy.jpg	flavipes	"""flavipes"""	flavipes				https://platform.toloka.ai/task/42766899/00028c9233--65bbe96f273ade4c3d958648	a7fa0bc9-ef9f-47b3-ba7f-35df37ee664e	00028c9233--65bbe96f273ade4c3d958648	00028c9233--65bbd112ae575767e6b83ee2	77acda43fc2dc06f051c0710a3eb99b8	APPROVED	2024-02-01T18:56:47.045	2024-02-01T19:02:40.951	+	
https://i.ibb.co/n8DXKnf/Andrena-flavipes-74766389-2-hard-corr.jpg	bicolor	"""bicolor"""	flavipes				https://platform.toloka.ai/task/42766899/00028c9233--65bbe96f273ade4c3d958648	0ffb49f2-30ed-4ef4-9847-0d3ab4beacfd	00028c9233--65bbe96f273ade4c3d958648	00028c9233--65bbd112ae575767e6b83ee2	77acda43fc2dc06f051c0710a3eb99b8	APPROVED	2024-02-01T18:56:47.045	2024-02-01T19:02:40.951	+	
https://i.ibb.co/qCtNVTd/Andrena-bicolor-53755527-1-easy.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42766899/00028c9233--65bbe96f273ade4c3d958648	0555713e-75b3-47ff-aaf3-faee0f9fcf02	00028c9233--65bbe96f273ade4c3d958648	00028c9233--65bbd112ae575767e6b83ee2	77acda43fc2dc06f051c0710a3eb99b8	APPROVED	2024-02-01T18:56:47.045	2024-02-01T19:02:40.951	+	
https://i.ibb.co/KV9bkxt/Andrena-fulva-78595111-1-hard-wrong.jpg	bicolor	"""bicolor"""	fulva				https://platform.toloka.ai/task/42766899/00028c9233--65bbe96f273ade4c3d958648	e7e66a14-76e3-47ae-9fc2-cfe1d8c8b5d3	00028c9233--65bbe96f273ade4c3d958648	00028c9233--65bbd112ae575767e6b83ee2	77acda43fc2dc06f051c0710a3eb99b8	APPROVED	2024-02-01T18:56:47.045	2024-02-01T19:02:40.951	+	
https://i.ibb.co/JyXq5Hn/Andrena-fulva-83947290-1-hard-wrong.jpg	fulva	"""fulva"""	fulva				https://platform.toloka.ai/task/42766899/00028c9233--65bbe96f273ade4c3d958648	905c7707-f0e9-4f35-841b-9c927894fa3d	00028c9233--65bbe96f273ade4c3d958648	00028c9233--65bbd112ae575767e6b83ee2	77acda43fc2dc06f051c0710a3eb99b8	APPROVED	2024-02-01T18:56:47.045	2024-02-01T19:02:40.951	+	
https://i.ibb.co/mG291HR/Andrena-bicolor-2799379-1-easy.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42766899/00028c9233--65bbe96f273ade4c3d958648	164c5717-8f73-4a97-bcc7-0793ff02d621	00028c9233--65bbe96f273ade4c3d958648	00028c9233--65bbd112ae575767e6b83ee2	77acda43fc2dc06f051c0710a3eb99b8	APPROVED	2024-02-01T18:56:47.045	2024-02-01T19:02:40.951	+	
https://i.ibb.co/wYYjZ8g/Andrena-fulva-41818491-1-easy.jpg	fulva	"""fulva"""	fulva				https://platform.toloka.ai/task/42766899/00028c9233--65bbe96f273ade4c3d958648	68ef6e9a-e363-41f5-a78f-234dce947a09	00028c9233--65bbe96f273ade4c3d958648	00028c9233--65bbd112ae575767e6b83ee2	77acda43fc2dc06f051c0710a3eb99b8	APPROVED	2024-02-01T18:56:47.045	2024-02-01T19:02:40.951	+	
https://i.ibb.co/njtWJVv/Andrena-bicolor-71944410-2-easy.jpg	fulva	"""fulva"""	bicolor				https://platform.toloka.ai/task/42766899/00028c9233--65bbe96f273ade4c3d958648	fb35c31e-af2b-4bab-9086-522bd8f2f423	00028c9233--65bbe96f273ade4c3d958648	00028c9233--65bbd112ae575767e6b83ee2	77acda43fc2dc06f051c0710a3eb99b8	APPROVED	2024-02-01T18:56:47.045	2024-02-01T19:02:40.951	+	
https://i.ibb.co/0BzwBz1/Andrena-bicolor-39411385-1-hard-corr.jpg	bicolor	"""bicolor"""	bicolor				https://platform.toloka.ai/task/42766899/00028c9233--65bbe96f273ade4c3d958648	55e93db2-0496-427d-af6e-176c76d45350	00028c9233--65bbe96f273ade4c3d958648	00028c9233--65bbd112ae575767e6b83ee2	77acda43fc2dc06f051c0710a3eb99b8	APPROVED	2024-02-01T18:56:47.045	2024-02-01T19:02:40.951	+	
